VARNAMES: CID CIDint SURVEY TYPE FIELD CUTFLAG_SNANA zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX TrestMIN TrestMAX MWEBV m0obs_i m0obs_r em0obs_i em0obs_r MU MUMODEL MUERR MUERR_RAW MURES MUPULL M0DIF ERRCODE biasCor_mu biasCorErr_mu biasCor_mB biasCor_x1 biasCor_c biasScale_muCOV IDSAMPLE 
SN: 2006ev 3 64 0 NULL 1 0.02873 0.00000 0.02762 0.00000 0.02813 0.00086 148.8452 250 10.8610 3.6860 142.5012 140.8618 124.8601 53989.441 0.219 -1.30549e+00 4.97954e-02 8.85855e-02 2.06482e-02 16.8142 3.01772e-02 3.37546e-03 9.38183e-05 -1.26634e-04 2.01941e-07 -1.44770e-06 61 35.2137 0.9976 322.747192 13.989250 3.8883 4.5300 34.5655 7.74540e-02 17.1362 0 1.99650e-02 0  35.7278 35.4508  0.1352  0.0880  0.2521  1.864  0.0248 0 -0.058  0.003  0.012 -0.009  0.019  0.856 0 
SN: 2006ef 4 64 0 NULL 1 0.01768 0.00000 0.01682 0.00000 0.01742 0.00085 176.5276 250 10.5640 0.1020 195.9236 165.6723 160.4756 53970.086 0.226 -1.40195e+00 6.60148e-02 -2.68436e-02 2.12587e-02 15.2561 2.94075e-02 1.41759e-02 3.83960e-04 1.43616e-04 -1.19923e-05 -5.73824e-06 61 33.4178 0.9989 31.081369 -8.728470 4.9131 7.2392 43.3468 2.04300e-02 15.6147 0 2.37730e-02 0  34.4898 34.3928  0.1425  0.1231  0.0583  0.409  0.0387 0  0.021  0.002 -0.006 -0.007 -0.008  0.705 0 
SN: 2005lu 5 64 0 NULL 1 0.03224 0.00000 0.03154 0.00000 0.03192 0.00086 110.0500 250 10.1130 4.4740 90.3725 83.2666 83.1249 53711.406 0.408 0.9907 0.1168 0.1640 2.29128e-02 16.9793 3.54672e-02 2.89931e-03 9.47103e-05 -1.84255e-04 1.22356e-07 -1.72187e-06 57 37.8850 0.9811 39.015640 -17.263750 4.9385 8.4238 39.5153 2.19460e-02 17.0747 0 1.91590e-02 0  35.9688 35.7314  0.1376  0.0859  0.2659  1.932 -0.0285 0 -0.068  0.007  0.017  0.037  0.025  0.902 0 
SN: 2006ob 6 64 0 NULL 1 0.05918 0.00000 0.05824 0.00000 0.05899 0.00088 211.6860 250 11.7420 4.80000e-02 90.6645 83.2694 76.8594 54063.219 0.096 -2.07372e+00 7.49476e-02 -1.93286e-02 1.91850e-02 17.9605 1.86811e-02 1.17441e-03 2.02068e-05 -8.02894e-05 -1.84645e-07 -3.06391e-07 82 82.2256 0.4722 27.950550 0.263460 6.4835 -4.72432e+00 42.3750 2.84790e-02 18.2452 0 1.59570e-02 0  37.1266 37.1076  0.0996  0.0665  0.0755  0.758 -0.0565 0 -0.037  0.007  0.001 -0.107  0.006  0.550 0 
SN: 2008hv 7 65 1 NULL 1 0.01255 0.00000 0.01359 0.00000 0.01382 0.00085 68.4214 250 10.6370 0.1880 161.6395 151.9869 147.2119 54817.020 0.031 -1.32541e+00 3.15469e-02 -7.61425e-02 1.68142e-02 14.4859 1.82676e-02 2.88160e-02 4.84833e-04 -7.40264e-05 -7.90506e-08 -6.95688e-06 127 143.6526 0.1630 136.891937 3.392272 11.7510 -1.24647e+01 44.7200 2.74360e-02 0 0 0 0  33.8183 33.8842  0.1472  0.1424 -0.1046 -0.710  0.0387 0  0.110  0.003 -0.024 -0.007 -0.038  0.639 0 
SN: 2005iq 8 64 0 NULL 1 0.03404 0.00000 0.03295 0.00000 0.03361 0.00086 191.9482 250 10.6001 0.2809 141.7359 124.5105 111.0941 53687.762 0.048 -1.10110e+00 4.64372e-02 -9.49276e-02 1.69138e-02 16.5241 1.72428e-02 4.40917e-03 7.00228e-05 -5.85222e-05 -2.22828e-07 -1.01348e-06 104 82.4576 0.9411 359.635101 -18.709160 6.7204 -5.57203e+00 41.9206 1.90120e-02 16.9489 0 1.32240e-02 0  35.9206 35.8461  0.1016  0.0742  0.1030  1.013 -0.0285 0  0.146  0.002 -0.031 -0.010 -0.050  0.540 0 
SN: 2007nq 9 65 1 NULL 1 0.04352 0.00000 0.04243 0.00000 0.04313 0.00087 202.3644 250 11.9060 6.60000e-02 76.8802 76.8234 71.4224 54398.320 0.123 -1.86501e+00 5.52755e-02 -3.89598e-02 1.85476e-02 17.1351 1.96566e-02 2.51159e-03 4.54708e-05 -7.01503e-05 4.83119e-08 -6.74493e-07 101 85.0607 0.8727 14.390504 -1.388969 4.7915 -1.16792e+00 42.9135 3.04830e-02 0 0 0 0  36.3378 36.4028  0.1031  0.0697 -0.0356 -0.345 -0.0295 0  0.028  0.003 -0.008 -0.046 -0.012  0.575 0 
SN: 2005M 10 64 0 NULL 1 0.02465 0.00000 0.02562 0.00000 0.02546 0.00086 -4.68246e+01 250 10.2320 3.40000e-02 233.1060 124.4234 123.7843 53406.258 0.038 1.2580 3.59706e-02 -1.55240e-02 1.93452e-02 15.6718 2.06075e-02 9.66645e-03 1.83471e-04 -1.53084e-04 6.53207e-07 -3.14983e-06 155 184.9074 5.67826e-02 144.384827 23.200609 5.7413 -8.84068e+00 38.9806 2.68250e-02 16.0506 0 1.49970e-02 0  35.2623 35.2300  0.1236  0.0915  0.0075  0.061  0.0248 0  0.014  0.004 -0.003  0.061 -0.002  0.694 0 
SN: 2006ax 11 64 0 NULL 1 0.01650 0.00000 0.01773 0.00000 0.01753 0.00085 -5.65091e+01 250 5 10 118.8480 112.6058 109.2553 53827.523 0.022 0.2126 2.30757e-02 -8.93376e-02 1.60355e-02 14.7773 1.87523e-02 2.20325e-02 3.80535e-04 -6.30066e-05 3.94778e-07 -4.93451e-06 150 167.2101 0.1738 171.014297 -12.291530 7.0363 -1.22203e+01 43.7547 4.32450e-02 15.3097 0 1.34670e-02 0  34.3433 34.4066  0.1296  0.1152 -0.1020 -0.787  0.0387 0  0.134  0.004 -0.028 -0.009 -0.045  0.624 0 
SN: 2007ca 12 64 0 NULL 1 0.01413 0.00000 0.01515 0.00000 0.01453 0.00085 -1.82503e+02 250 9.5060 4.3560 156.1338 124.6765 122.6212 54227.773 0.041 0.5771 3.66099e-02 0.2283 1.68178e-02 15.6834 2.09129e-02 9.56426e-03 1.84222e-04 -9.38279e-05 3.61428e-07 -2.59719e-06 80 104.1655 4.25332e-02 202.774323 -15.101810 12.9228 -1.04191e+01 44.8119 5.74810e-02 15.8013 0 1.48970e-02 0  34.3730 33.9941  0.1727  0.1358  0.3402  1.970  0.0387 0 -0.075  0.013  0.020  0.005  0.027  0.930 0 
SN: 2006hb 13 64 0 NULL 1 0.01496 0.00000 0.01496 0.00000 0.01531 0.00085 103.3443 250 10.9130 2.8860 223.7129 198.3680 196.8797 54000.707 0.213 -2.23306e+00 6.67984e-02 -8.37038e-03 2.44939e-02 15.0672 3.49553e-02 1.68705e-02 5.43146e-04 9.81973e-05 -1.31150e-05 -9.63990e-06 77 76.6727 0.5213 75.505432 -21.131990 6.7082 6.6544 44.0481 2.34500e-02 15.4000 0 2.05990e-02 0  34.1373 34.1090  0.1562  0.1396 -0.0104 -0.067  0.0387 0 -0.003  0.005 -0.001 -0.036 -0.001  0.737 0 
SN: 2005ki 14 64 0 NULL 1 0.01948 0.00000 0.02066 0.00000 0.02023 0.00085 -1.26956e+02 250 10.9390 0.1850 145.9195 145.6991 144.8313 53705.348 0.050 -1.50493e+00 3.23757e-02 -7.91302e-02 1.77585e-02 15.3098 1.81746e-02 1.34916e-02 2.25841e-04 -8.70064e-05 -2.23138e-07 -3.38234e-06 101 101.6119 0.4922 160.117584 9.202280 6.8662 -1.16327e+01 42.1322 2.74860e-02 15.7574 0 1.45190e-02 0  34.6210 34.7221  0.1245  0.1051 -0.1260 -1.012  0.0248 0  0.116  0.002 -0.025 -0.012 -0.040  0.629 0 
SN: 2007A 15 65 1 NULL 1 0.01712 0.00000 0.01595 0.00000 0.01629 0.00085 101.3118 250 10.8320 0.1510 132.6207 113.9857 85.7989 54113.301 0.066 0.4436 0.1043 0.1113 1.82497e-02 15.4342 2.28708e-02 1.20319e-02 2.53449e-04 2.22833e-04 -5.73897e-06 -3.75178e-06 37 40.7803 0.3492 6.319504 12.886883 5.9989 -6.09488e+00 25.3665 6.33910e-02 0 0 0 0  34.5162 34.2453  0.1607  0.1248  0.2322  1.444  0.0387 0 -0.052  0.005  0.010 -0.002  0.017  0.885 0 
SN: 2005hc 16 64 0 NULL 1 0.04589 0.00000 0.04497 0.00000 0.04601 0.00087 298.4453 250 10.6100 0.1610 99.7156 99.5658 90.8052 53667.762 0.063 0.7227 4.67804e-02 -3.08167e-02 1.69143e-02 17.0703 1.75945e-02 2.66624e-03 4.32068e-05 -7.32435e-05 -2.18419e-08 -6.05554e-07 117 128.5193 0.2198 29.199789 -0.213730 5.5126 -5.31841e+00 43.2532 2.81410e-02 17.4213 0 1.33070e-02 0  36.6273 36.5477  0.1020  0.0641  0.1090  1.069 -0.0295 0  0.024  0.003 -0.005  0.006 -0.008  0.587 0 
SN: 2006kf 17 64 0 NULL 1 0.02130 0.00000 0.02081 0.00000 0.02069 0.00085 -3.72583e+01 250 10.9840 0.4490 142.8139 142.5719 142.5198 54041.180 0.076 -2.08183e+00 5.09436e-02 -4.56078e-02 2.11938e-02 15.7100 4.53538e-02 9.33227e-03 3.89831e-04 -1.13003e-04 2.61364e-07 -6.32042e-06 101 103.4025 0.4426 55.460300 8.156920 5.9590 -4.77716e+00 44.0845 0.2112 16.5685 0 2.97720e-02 0  34.8843 34.7717  0.1273  0.1041  0.0878  0.690  0.0248 0  0.048  0.003 -0.011 -0.029 -0.018  0.662 0 
SN: 2005eq 18 64 0 NULL 1 0.02848 0.00000 0.02788 0.00000 0.02763 0.00086 -7.34698e+01 250 10.9560 0.4780 166.0502 165.4174 163.9122 53654.785 0.067 1.3445 4.87242e-02 7.91823e-03 1.69932e-02 16.0511 2.11471e-02 6.81633e-03 1.32763e-04 -1.57931e-04 2.99669e-07 -1.83032e-06 138 103.5372 0.9893 47.205650 -7.033400 5.7161 -6.24403e+00 43.1841 6.36140e-02 16.4844 0 1.53930e-02 0  35.5899 35.4111  0.1220  0.0835  0.1540  1.262  0.0248 0 -0.006  0.004  0.002  0.076  0.005  0.723 0 
SN: 2001ah 19 63 0 NULL 1 0.05834 0.00000 0.05891 0.00000 0.05951 0.00088 170.2174 250 11.1410 2.00000e-02 58.8370 45.4655 43.4778 52006.617 1.009 1.4195 0.7534 -3.14318e-02 2.91854e-02 17.4133 6.63664e-02 1.94398e-03 1.18827e-04 7.73239e-04 -5.99818e-05 -1.45713e-06 16 22.5599 0.1641 167.624313 55.160839 28.1434 -4.03788e+00 42.1468 1.10750e-02 0 0 0 0  37.0608 37.1275  0.1551  0.1784 -0.0101 -0.065 -0.0565 0  0.038  0.007 -0.002  0.142 -0.005  0.529 0 
SN: 2001az 20 63 0 NULL 1 0.04069 0.00000 0.04059 0.00000 0.04094 0.00087 101.1350 250 11.3760 5.90000e-02 55.5364 52.6357 47.6282 52031.027 0.924 1.0762 0.4583 -6.81408e-02 2.87477e-02 16.7031 4.21294e-02 3.73892e-03 1.45080e-04 2.17707e-03 2.23276e-05 -2.70676e-06 14 7.5065 0.9420 248.614487 76.029541 10.5249 3.2393 19.5558 4.35800e-02 0 0 0 0  36.3814 36.2862  0.1103  0.0965  0.1237  1.121 -0.0285 0  0.088  0.003 -0.015  0.038 -0.027  0.531 0 
SN: 2001en 23 63 0 NULL 1 0.01638 0.00000 0.01544 0.00000 0.01531 0.00085 -4.04988e+01 250 11.1330 7.80000e-02 71.4205 55.5595 50 52194.223 0.342 -1.12468e+00 8.16666e-02 5.47824e-02 2.76937e-02 14.9194 3.38877e-02 1.93300e-02 6.03323e-04 -1.57141e-04 9.56099e-06 -1.39527e-05 17 27.0306 7.84231e-02 21.345230 34.025021 14.6468 2.1253 31.5189 4.63880e-02 0 0 0 0  33.9614 34.1090  0.1672  0.1424 -0.1862 -1.114  0.0387 0 -0.039  0.004  0.008 -0.001  0.013  0.824 0 
SN: 2001fe 24 63 0 NULL 1 0.01354 0.00000 0.01449 0.00000 0.01473 0.00085 69.5020 250 10.2770 9.50000e-02 90.9022 83.3293 62.5035 52229.309 0.248 0.6159 9.33891e-02 -2.02614e-02 2.59899e-02 14.4460 2.94908e-02 2.98940e-02 8.11982e-04 -3.03424e-04 4.74025e-06 -1.85696e-05 22 20.6620 0.5417 144.487595 25.494680 19.7945 -1.78443e+00 37.6773 1.92830e-02 0 0 0 0  33.9609 34.0241  0.1578  0.1453 -0.1020 -0.646  0.0387 0  0.012  0.003 -0.003  0.002 -0.004  0.718 0 
SN: 2001G 25 63 0 NULL 1 0.01651 0.00000 0.01707 0.00000 0.01733 0.00085 75.7644 250 10.4990 4.80000e-02 52.6313 45.4545 35.7113 51931.176 0.860 0.2140 0.3008 -2.99857e-02 3.45007e-02 14.7425 4.10289e-02 2.27513e-02 8.59748e-04 7.46841e-05 -1.92453e-05 -1.87275e-05 3 3.1910 0.3631 137.388397 50.280788 29.5050 -8.45416e-01 31.6608 1.34870e-02 0 0 0 0  34.2181 34.3814  0.1628  0.1557 -0.2020 -1.241  0.0387 0  0.027  0.003 -0.007 -0.010 -0.010  0.700 0 
SN: 2001V 26 63 0 NULL 1 0.01494 0.00000 0.01596 0.00000 0.01566 0.00085 -8.91824e+01 250 4.4220 3.8540 58.8306 52.6378 47.6078 51973.875 0.055 0.8392 8.04188e-02 -1.62639e-03 2.57343e-02 14.3373 2.99496e-02 3.30421e-02 9.11451e-04 7.78081e-05 -1.83768e-05 -2.03578e-05 64 93.2497 1.23643e-02 179.353790 25.202641 10.7650 -1.41326e+01 43.7988 1.68380e-02 0 0 0 0  33.8154 34.1586  0.1560  0.1377 -0.3819 -2.448  0.0387 0 -0.001  0.004 -0.001  0.015  0.001  0.747 0 
SN: 2002bf 27 63 0 NULL 1 0.02420 0.00000 0.02474 0.00000 0.02477 0.00085 8.4987 250 10.7410 3.10000e-02 58.8157 55.5688 35.7194 52338.266 0.949 -2.29625e+00 0.3183 -9.60311e-02 9.37362e-02 15.7717 0.1564 8.81663e-03 1.27025e-03 1.58460e-02 -1.80873e-04 -1.10112e-04 3 0.2842 0.9908 153.926315 55.668709 18.4253 3.9627 34.1502 9.63800e-03 0 0 0 0  34.9991 35.1692  0.1733  0.1946 -0.1949 -1.124  0.0248 0  0.144  0.004 -0.031 -0.067 -0.052  0.583 0 
SN: 2002bz 28 63 0 NULL 1 0.03696 0.00000 0.03762 0.00000 0.03802 0.00087 114.7267 250 10.9840 0.1180 47.6393 32.2536 27.7911 52366.809 1.027 -1.18007e+00 0.2364 -1.11829e-01 4.63365e-02 16.6766 8.95154e-02 3.83133e-03 3.15881e-04 -9.84929e-05 8.05084e-06 -1.17490e-05 5 2.1895 0.9015 216.168854 26.626471 16.5109 6.4153 34.2838 1.62470e-02 0 0 0 0  36.0893 36.1209  0.1192  0.1222 -0.0031 -0.026 -0.0285 0  0.179  0.003 -0.038 -0.013 -0.061  0.498 0 
SN: 2002ck 29 63 0 NULL 1 0.02987 0.00000 0.03031 0.00000 0.02988 0.00086 -1.24582e+02 250 10.9760 0.1430 83.3517 83.3044 76.8889 52396.875 0.543 0.1334 8.92391e-02 -2.79269e-02 2.73944e-02 16.1243 4.50541e-02 6.37212e-03 2.64420e-04 -1.84253e-04 -9.54225e-07 -4.56194e-06 14 27.5989 2.42189e-02 236.753174 -0.990260 22.3064 5.3102 40.1789 8.43940e-02 0 0 0 0  35.5867 35.5847  0.1256  0.1026 -0.0228 -0.181  0.0248 0  0.021  0.002 -0.006 -0.012 -0.008  0.653 0 
SN: 2002de 30 63 0 NULL 1 0.02812 0.00000 0.02827 0.00000 0.02573 0.00086 -7.40445e+02 250 10.6610 0.1540 83.3274 76.9185 62.5041 52434.008 0.173 0.4576 0.3451 0.1147 2.67870e-02 16.4277 3.00160e-02 4.81855e-03 1.33212e-04 2.50973e-03 -1.49921e-05 -3.21173e-06 13 9.6217 0.7893 244.126389 35.708359 2.9977 -5.64594e+00 5.1976 1.67340e-02 0 0 0 0  35.5057 35.2533  0.1476  0.1061  0.2276  1.542  0.0248 0 -0.058  0.004  0.012 -0.002  0.019  0.876 0 
SN: 2002dp 31 63 0 NULL 1 0.01164 0.00000 0.01045 0.00000 0.01038 0.00084 -1.98911e+01 250 10.5670 0.4860 52.6316 43.4739 33.3425 52451.230 0.159 -2.79293e-01 0.2288 9.54569e-02 2.86665e-02 14.3688 3.39080e-02 3.20992e-02 1.00247e-03 1.99152e-03 -8.72541e-05 -2.60225e-05 22 20.3950 0.6180 352.125427 22.427240 6.8616 -4.70309e+00 15.0244 4.20740e-02 0 0 0 0  33.3986 33.2569  0.2097  0.1910  0.1029  0.491  0.0387 0 -0.049  0.010  0.010 -0.007  0.016  0.878 0 
SN: 2002G 32 63 0 NULL 1 0.03369 0.00000 0.03449 0.00000 0.03509 0.00086 171.3746 250 10.9410 2.10000e-02 50.0052 32.2584 27.0329 52300.090 0.499 -1.52225e+00 0.4325 0.2214 4.11583e-02 17.3307 6.57694e-02 2.09756e-03 1.27062e-04 5.09583e-03 -4.29396e-05 -3.84247e-06 5 7.3672 0.2882 196.980347 34.085300 24.1739 -4.45915e+00 43.8583 1.08820e-02 0 0 0 0  35.7919 35.9421  0.1764  0.1412 -0.1217 -0.690 -0.0285 0 -0.114  0.011  0.030 -0.034  0.039  0.926 0 
SN: 2002ha 33 63 0 NULL 1 0.01323 0.00000 0.01224 0.00000 0.01268 0.00084 132.0680 250 11.0720 0.4520 100 100 100 52581.352 0.116 -1.37607e+00 7.73618e-02 -5.03572e-02 2.81634e-02 14.5104 3.50017e-02 2.81735e-02 9.08251e-04 2.30978e-05 -9.26529e-06 -2.09766e-05 22 12.7042 0.9581 311.827484 0.312600 10.8564 -4.11740e+00 32.3262 8.79110e-02 0 0 0 0  33.7970 33.6953  0.1642  0.1637  0.0630  0.384  0.0387 0  0.056  0.003 -0.013 -0.007 -0.020  0.667 0 
SN: 2002hd 34 63 0 NULL 1 0.03088 0.00000 0.03190 0.00000 0.03179 0.00086 -3.11768e+01 250 11.8780 2.6680 71.4116 66.6780 62.4845 52571.402 1.284 -4.55008e-01 0.2124 -1.87258e-02 3.00717e-02 16.2582 0.1036 5.63262e-03 5.37322e-04 5.52978e-04 -1.45657e-05 -5.97802e-06 10 16.3687 0.1280 133.514023 -7.189300 19.2911 7.8286 31.0150 3.26980e-02 0 0 0 0  35.6184 35.7223  0.1468  0.1373 -0.0754 -0.514 -0.0285 0  0.004  0.002 -0.002 -0.010 -0.002  0.664 0 
SN: 2002he 35 63 0 NULL 1 0.02456 0.00000 0.02484 0.00000 0.02526 0.00085 124.1920 250 10.8670 3.5590 50 47.6087 47.6084 52586.211 0.117 -1.83245e+00 0.1878 -2.99968e-02 3.34149e-02 16.0098 4.60332e-02 7.08060e-03 3.00204e-04 9.68902e-05 -2.05348e-05 -3.43965e-07 22 13.3066 0.9450 124.995018 62.820480 17.5113 -6.61105e+00 27.4736 3.40600e-02 0 0 0 0  35.1888 35.2125  0.1567  0.1521 -0.0485 -0.310  0.0248 0  0.024  0.002 -0.006 -0.024 -0.009  0.668 0 
SN: 2002hu 36 63 0 NULL 1 0.03000 0.00000 0.02924 0.00000 0.02982 0.00086 170.7955 250 10.0990 4.7100 83.3632 71.4227 62.5050 52592.477 0.094 0.3405 9.46241e-02 -7.36621e-02 2.57505e-02 16.3967 2.91979e-02 4.95795e-03 1.33331e-04 1.38484e-04 -1.76525e-06 -2.95109e-06 29 43.9454 3.71412e-02 34.583450 37.466270 17.7184 -5.07054e+00 40.6402 3.83900e-02 0 0 0 0  35.9705 35.5802  0.1147  0.0945  0.3655  3.185  0.0248 0  0.104  0.002 -0.021 -0.008 -0.035  0.583 0 
SN: 2002jy 37 63 0 NULL 1 0.01960 0.00000 0.01871 0.00000 0.02032 0.00085 473.4736 250 10.7190 0.4150 76.9306 71.4307 66.6600 52634.449 0.285 0.8655 0.1067 -1.76726e-02 2.62313e-02 15.5258 3.15273e-02 1.10577e-02 3.21090e-04 -4.92709e-04 7.02975e-06 -7.19649e-06 19 22.8890 0.2943 20.317631 40.498692 14.7576 0.7049 31.0707 4.56090e-02 0 0 0 0  35.0680 34.7319  0.1399  0.1172  0.3113  2.225  0.0248 0  0.012  0.003 -0.003  0.017 -0.004  0.715 0 
SN: 2002kf 38 63 0 NULL 1 0.01930 0.00000 0.01948 0.00000 0.01907 0.00085 -1.20007e+02 250 9.5740 4.6110 100 90.9130 76.9147 52639.922 0.263 -1.15154e+00 7.49908e-02 -3.25489e-02 2.74699e-02 15.4830 3.61913e-02 1.15022e-02 3.83408e-04 -1.63330e-04 -3.63823e-07 -8.42060e-06 23 37.6612 3.75433e-02 99.313683 49.853020 12.0333 1.3988 33.7010 0.1003 0 0 0 0  34.7492 34.5920  0.1415  0.1231  0.1185  0.837  0.0387 0  0.030  0.002 -0.008 -0.003 -0.011  0.696 0 
SN: 2003ai 39 63 0 NULL 1 0.03620 0.00000 0.03694 0.00000 0.03761 0.00086 193.9409 250 8.1320 2.5380 41.6667 34.4714 16.3908 52696.699 2.801 0.5396 0.2479 2.55082e-02 4.55418e-02 16.9665 0.1641 2.93347e-03 4.43398e-04 7.65726e-05 -2.31898e-06 -4.71279e-06 1 7.5305 2.31621e-02 195.244583 39.856850 23.1012 8.4820 31.5908 1.25610e-02 0 0 0 0  36.3405 36.0967  0.2055  0.2124  0.2723  1.325 -0.0285 0 -0.038  0.003  0.005  0.000  0.012  0.719 0 
SN: 2003ch 40 63 0 NULL 1 0.02862 0.00000 0.02922 0.00000 0.02951 0.00086 83.9492 250 10.6320 3.7940 66.6780 66.6667 62.5052 52726.219 0.245 -1.30446e+00 0.1585 -1.58611e-02 2.78986e-02 16.4776 3.24768e-02 4.60210e-03 1.37659e-04 -4.34772e-04 1.72754e-06 -3.15579e-06 13 17.8132 0.1647 109.491211 9.693010 12.6079 -7.21540e-02 31.0147 6.03510e-02 0 0 0 0  35.7066 35.5571  0.1284  0.1035  0.1247  0.971  0.0248 0  0.001  0.002 -0.001 -0.008 -0.001  0.678 0 
SN: 2003fa 41 63 0 NULL 1 0.04039 0.00000 0.04016 0.00000 0.04069 0.00087 152.5026 250 10.5520 4.2570 83.3432 71.4444 62.4640 52807.496 0.071 1.5117 0.1002 -3.10333e-02 2.56943e-02 16.4867 2.93462e-02 4.56392e-03 1.23358e-04 2.08509e-04 -3.20263e-06 -2.77525e-06 48 55.9049 0.2315 266.032227 40.880859 18.3787 -9.73941e+00 41.9576 3.36890e-02 0 0 0 0  36.1420 36.2725  0.1111  0.0841 -0.1020 -0.918 -0.0285 0  0.042  0.005 -0.003  0.120 -0.008  0.597 0 
SN: 2003ic 42 63 0 NULL 1 0.05600 0.00000 0.05491 0.00000 0.05586 0.00088 271.4186 250 11.9050 0.4620 50.0072 41.6726 33.3348 52906.641 0.070 -1.75296e+00 0.2493 -1.95594e-02 3.76112e-02 17.3979 5.62606e-02 1.97162e-03 1.02165e-04 4.23157e-05 -2.27286e-06 -1.61710e-06 10 5.2575 0.9181 10.459730 -9.305310 16.0836 2.5265 27.0995 3.24180e-02 0 0 0 0  36.5948 36.9844  0.1350  0.1336 -0.3331 -2.467 -0.0565 0 -0.020  0.004  0.001 -0.051  0.004  0.579 0 
SN: 2003it 43 63 0 NULL 1 0.02532 0.00000 0.02419 0.00000 0.02532 0.00085 330.9598 250 11.2670 2.60000e-02 47.6160 41.6588 32.2571 52935.223 0.352 -1.59555e+00 0.1669 4.57913e-02 3.10282e-02 16.1464 3.54972e-02 6.24368e-03 2.04132e-04 9.90441e-05 -7.09091e-06 -5.29631e-06 8 15.7315 4.63883e-02 1.452180 27.452391 29.2478 -2.94117e+00 30.2270 6.07720e-02 0 0 0 0  35.1549 35.2178  0.1458  0.1155 -0.0877 -0.602  0.0248 0 -0.042  0.002  0.008 -0.014  0.013  0.788 0 
SN: 2003iv 44 63 0 NULL 1 0.03430 0.00000 0.03358 0.00000 0.03506 0.00086 430.0970 250 10.8160 3.8720 62.4711 55.5505 55.5408 52934.160 0.288 -2.10555e+00 0.1909 -5.91412e-02 3.11677e-02 16.8031 3.83773e-02 3.41018e-03 1.20539e-04 -1.04391e-04 -3.24726e-07 -2.87089e-06 8 4.2461 0.8343 42.530182 12.845910 23.1096 -7.89329e-01 29.0919 0.1179 0 0 0 0  36.0055 35.9402  0.1197  0.1061  0.0938  0.784 -0.0285 0  0.065  0.003 -0.014 -0.045 -0.024  0.575 0 
SN: 2003U 45 63 0 NULL 1 0.02834 0.00000 0.02818 0.00000 0.02846 0.00086 84.2951 250 10.6540 4.10000e-02 76.8939 71.4325 66.6775 52677.492 0.145 -2.13125e+00 0.3283 -2.33119e-02 3.33388e-02 16.2430 3.83493e-02 5.71199e-03 2.01753e-04 3.32856e-03 -3.28808e-05 -5.80930e-06 7 3.8300 0.8721 260.690125 62.164070 18.4575 -6.77673e+00 27.2551 2.54910e-02 0 0 0 0  35.3723 35.4767  0.1331  0.1136 -0.1292 -0.970  0.0248 0  0.006  0.003 -0.002 -0.038 -0.004  0.668 0 
SN: 2004as 46 63 0 NULL 1 0.03106 0.00000 0.03213 0.00000 0.03282 0.00086 202.6275 250 9.3710 6.00000e-02 47.6302 41.6597 35.7216 53086.328 0.153 0.4069 0.1443 3.31216e-02 2.79659e-02 16.7028 3.13901e-02 3.74015e-03 1.08133e-04 1.69148e-04 -3.33557e-06 -2.64231e-06 16 22.1349 0.1796 171.413269 22.830290 17.4275 -5.82307e+00 27.1301 1.31770e-02 0 0 0 0  36.0308 35.7932  0.1311  0.0971  0.2660  2.029 -0.0285 0 -0.039  0.003  0.006 -0.004  0.012  0.746 0 
SN: 2005hf 47 64 0 NULL 1 0.04306 0.00000 0.04205 0.00000 0.04346 0.00087 406.0128 250 11.1820 1.70000e-02 41.6717 35.7115 34.4861 53664.059 0.016 -1.92773e+00 0.1963 -6.44424e-02 4.72869e-02 17.0351 8.30894e-02 2.75408e-03 2.10765e-04 2.04700e-03 -9.96461e-06 -3.61471e-06 29 17.3051 0.9687 21.774960 19.116899 4.8310 5.9208 30.8773 4.68090e-02 17.4621 0 2.73100e-02 0  36.2787 36.4199  0.1471  0.1650 -0.1117 -0.760 -0.0295 0  0.069  0.003 -0.015 -0.051 -0.026  0.530 0 
SN: 2005lz 48 64 0 NULL 1 0.03997 0.00000 0.03917 0.00000 0.04159 0.00087 698.8987 250 11.3010 3.5530 55.5455 52.6341 47.6257 53736.367 0.147 -1.38512e+00 0.1368 8.12842e-02 2.91510e-02 17.3756 3.57782e-02 2.01259e-03 6.63206e-05 -6.72316e-05 -1.93946e-06 -1.60201e-06 30 20.1676 0.9121 32.707199 34.982731 11.5013 -5.80697e+00 41.1296 7.72400e-02 17.6898 0 2.45390e-02 0  36.3234 36.3215  0.1353  0.0945  0.0304  0.225 -0.0285 0 -0.078  0.005  0.015 -0.023  0.025  0.811 0 
